 11 4011.526358 3.350E-28 2.325E+01.03110.250 4252.44720.41-.019450          0 1 1          0 1 0 14  5 10       13  5  9      4742234433297122 9    29.0   27.0
 11 4011.734736 9.336E-24 3.420E-01.02480.157 1394.81410.61-.012519          1 0 0          0 0 0  8  8  1        7  7  0      4765214433245022 6    51.0   45.0
 11 4011.734960 3.112E-24 3.420E-01.01940.352 1394.81410.61-.008170          1 0 0          0 0 0  8  8  0        7  7  1      5742233033297122 9    17.0   15.0
 11 4012.086583 1.852E-26 9.813E-02.02210.298 2254.28400.51-.010722          0 2 0          0 0 0 11  9  3       10  8  2      3642234433297122 9    23.0   21.0
 11 4012.087611 5.555E-26 9.811E-02.02500.298 2254.28330.51-.013108          0 2 0          0 0 0 11  9  2       10  8  3      4642234433297122 9    69.0   63.0
 11 4012.231360 1.522E-24 2.360E-03.06810.333  744.16270.57-.001730          1 0 0          0 0 0  8  4  5        8  1  8      5742233033287122 8    51.0   51.0
 11 4012.233918 8.200E-29 7.270E-03.07580.333 2771.68990.57-.007840          0 1 1          0 1 0  8  6  3        8  4  4      544233443230712210    17.0   17.0
 11 4012.271262 1.228E-27 6.991E-03.07230.352 2181.08980.61-.001920          1 1 0          0 1 0  7  4  4        7  1  7      4642234433287122 8    15.0   15.0
 11 4012.532942 1.268E-29 7.190E-01.01660.208 4237.31980.35-.012180          0 1 1          0 1 0 16  2 15       16  0 16      344233443231712211    33.0   33.0
 11 4012.633725 3.819E-29 7.219E-01.01690.208 4237.31880.35-.014280          0 1 1          0 1 0 16  1 15       16  1 16      444233443231712211    99.0   99.0
 11 4012.693840 2.437E-29 2.060E-01.02500.298 3997.50780.51-.013108          0 3 0          0 1 0 11  9  2       10  8  3      3442334432297122 9    69.0   63.0
 11 4012.694620 5.861E-22 1.293E-01.08780.525  212.15640.71-.001569          0 0 1          0 0 0  4  4  0        3  2  1      5784213033242122 6    27.0   21.0
 11 4012.795328 4.737E-27 2.907E+01.04900.265 3738.54220.44-.001410          0 1 1          0 1 0 13  3 10       12  3  9      474223443329712211    27.0   25.0
 11 4013.938931 1.052E-26 9.125E-03.04550.265 2124.94990.44-.013860          0 0 1          0 0 0 12  6  6       12  4  9      474223443331712210    75.0   75.0
 11 4014.078160 3.087E-23 2.479E+01.03540.260 2124.94990.44-.015879          0 0 1          0 0 0 13  4 10       12  4  9      5775213033245022 6    81.0   75.0
 11 4014.370542 4.556E-27 2.329E-03.06520.281 1998.99480.47-.005370          0 0 1          0 0 0 11  7  5       11  5  6      464223443331712210    69.0   69.0
 11 4014.389330 3.352E-28 1.958E+01.04820.250 4442.71160.41-.011640          0 1 1          0 1 0 14  6  8       13  6  7      4742234433297122 9    87.0   81.0
 11 4014.452570 3.706E-23 1.743E+01.06800.380 1998.99480.47-.005019          0 0 1          0 0 0 12  5  7       11  5  6      5775223033245022 6    75.0   69.0
 11 4014.613009 1.009E-23 1.893E+01.01970.159 2327.91260.40-.013309          0 0 1          0 0 0 15  2 14       14  2 13      4465214433245022 6    93.0   87.0
 11 4014.775077 1.200E-28 8.518E+00.01700.221 4283.30420.37-.012180          0 0 1          0 0 0 16 10  7       15 10  6      344233443231712211    33.0   31.0
 11 4014.787628 3.086E-28 7.302E+00.01870.221 4283.30700.37-.013380          0 0 1          0 0 0 16 10  6       15 10  5      374223443331712211    99.0   93.0
 11 4015.386260 1.061E-22 2.536E+01.07990.381 1616.45240.51-.015479          0 0 1          0 0 0 11  4  7       10  4  6      5774223033242122 6    23.0   21.0
 11 4015.502301 2.793E-28 1.496E-02.07580.315 2690.59370.55-.006330          0 1 1          0 1 0  9  4  5        9  2  8      4742234433287122 8    19.0   19.0
 11 4015.549981 4.976E-24 2.802E+01.01610.158 2327.88260.40-.012749          0 0 1          0 0 0 15  1 14       14  1 13      3765214433245022 6    31.0   29.0
 11 4015.564459 1.872E-29 5.806E-02.07560.412 3597.86620.69-.005652          1 0 1          0 2 0  4  3  1        4  3  2      4442334432257122 7    27.0   27.0
 11 4015.767540 2.144E-27 1.117E+00.06820.281 3441.03870.470.009168          0 3 0          0 1 0 12  6  7       11  3  8      4442234433297122 8    75.0   69.0
 11 4015.854936 6.575E-24 2.686E+01.02280.217 2248.06320.41-.012659          0 0 1          0 0 0 14  3 12       13  3 11      4765224433245022 6    29.0   27.0
 11 4015.935921 1.215E-27 2.183E+01.06860.265 3959.25230.44-.011730          0 1 1          0 1 0 13  5  8       12  5  7      4742234433297122 9    27.0   25.0
 11 4015.969946 7.367E-27 2.841E-02.06670.265 2205.65180.44-.011170          1 0 0          0 0 0 12  7  5       12  4  8      474223443331712211    25.0   25.0
 11 4016.327203 2.330E-25 9.505E-04.08060.371  661.54890.63-.004680          1 0 0          0 0 0  6  6  0        6  3  3      4742234433287122 8    13.0   13.0
 11 4016.327485 6.294E-28 7.586E-01.09130.391 3478.98640.67-.001790          0 2 1          0 2 0  6  2  4        5  0  5      4742234433257122 7    39.0   33.0
 11 4016.746512 1.243E-23 2.077E+01.03600.265 2275.37190.44-.018540          0 0 1          0 0 0 13  5  9       12  5  8      4742234433297122 8    81.0   75.0
 11 4016.747231 4.859E-24 2.982E+01.00900.221 2358.30050.37-.013980          0 0 1          0 0 0 16  1 16       15  1 15      3742234433297122 9    33.0   31.0
 11 4016.747290 1.458E-23 2.983E+01.00660.221 2358.29960.37-.018680          0 0 1          0 0 0 16  0 16       15  0 15      3742234433297122 9    99.0   93.0
 11 4016.813338 1.987E-23 2.691E+01.02240.206 2246.88390.41-.010449          0 0 1          0 0 0 14  2 12       13  2 11      4765214433245022 6    87.0   81.0
 11 4016.859654 3.866E-29 9.616E-02.07650.434 3500.63870.71-.009256          1 0 1          0 2 0  3  3  1        3  3  0      4442234432257122 7    21.0   21.0
 11 4017.035880 1.426E-22 2.722E+01.05930.338 1813.22260.47-.007809          0 0 1          0 0 0 12  3  9       11  3  8      5774213033242122 6    75.0   69.0
 11 4017.183341 1.360E-27 1.512E-03.09290.434 1739.48370.71-.000590          1 1 0          0 1 0  4  4  0        3  1  3      4642234433287122 8     9.0    7.0
 11 4017.234182 1.287E-29 9.599E-02.07480.434 3500.51050.71-.007930          1 0 1          0 2 0  3  3  0        3  3  1      3442334432257122 7     7.0    7.0
 11 4017.618662 2.016E-29 3.624E-03.03250.195 3291.14700.34-.010084          0 2 0          0 0 0 17  4 13       17  1 16      3442334432297122 9   105.0  105.0
 11 4017.829880 2.405E-28 3.062E-03.07280.352 2572.13940.61-.009960          0 1 1          0 1 0  7  6  2        7  4  3      4442334432287122 8    45.0   45.0
 11 4017.867369 1.312E-29 6.450E+00.01380.208 4919.25100.35-.007880          0 0 1          0 0 0 17 11  7       16 11  6      344233443231712211   105.0   99.0
 11 4018.007696 4.956E-24 9.316E+00.02340.212 2327.91260.40-.014389          0 2 0          0 0 0 15  3 12       14  2 13      4375224433245022 6    93.0   87.0
 11 4018.010321 1.316E-29 2.840E-05.02730.235 2327.91260.40-.006584          0 2 0          0 0 0 13  7  6       14  2 13      344233443231712211    81.0   87.0
 11 4018.240030 1.571E-24 1.733E+01.04210.265 2437.50110.44-.012490          0 0 1          0 0 0 13  6  7       12  6  6      5742233033297122 9    27.0   25.0
 11 4018.427862 3.180E-26 2.630E+01.07780.281 3535.86980.47-.014490          0 1 1          0 1 0 12  4  8       11  4  7      4742234433297122 7    75.0   69.0
 11 4018.515430 1.821E-22 1.175E-01.08530.434  206.30140.71-.001720          0 0 1          0 0 0  4  4  1        3  2  2      5742233033257122 7     9.0    7.0
 11 4018.538912 1.013E-23 1.085E+00.04090.333 1411.64180.57-.016160          1 0 0          0 0 0  9  7  3        8  6  2      4742234433287122 8    19.0   17.0
 11 4018.569730 9.947E-25 6.164E-01.09130.391 1920.76580.67-.001790          0 1 1          0 1 0  6  2  4        5  0  5      5742233033257122 7    39.0   33.0
 11 4018.572260 3.034E-23 1.083E+00.03970.333 1411.61130.57-.013210          1 0 0          0 0 0  9  7  2        8  6  3      5742233033287122 8    57.0   51.0
 11 4018.621166 3.776E-29 8.405E-03.06310.315 2983.32280.55-.011620          0 1 1          0 1 0  9  6  3        9  4  6      444233443230712210    19.0   19.0
 11 4018.825023 3.378E-28 2.957E+01.00670.208 4564.10770.35-.019980          0 1 1          0 1 0 17  2 16       16  2 15      3742234433297122 9   105.0   99.0
 11 4018.867979 2.643E-28 2.916E-03.04700.265 2437.50120.44-.017473          0 3 0          0 0 0 13  1 13       12  6  6      344233443231712211    27.0   25.0
 11 4018.868223 1.228E-28 3.224E+01.01790.208 4564.08490.35-.012980          0 1 1          0 1 0 17  1 16       16  1 15      244233443231712211    35.0   33.0
 11 4018.900808 3.977E-28 3.145E+01.00280.195 4554.64970.34-.021580          0 1 1          0 1 0 18  0 18       17  0 17      3742234433297122 9   111.0  105.0
 11 4018.900933 1.444E-28 3.426E+01.01290.195 4554.65090.34-.011980          0 1 1          0 1 0 18  1 18       17  1 17      344233443231712211    37.0   35.0
 11 4019.254919 1.851E-28 5.306E-03.05880.333 2764.69730.57-.008430          0 1 1          0 1 0  8  6  2        8  4  5      444233443230712210    51.0   51.0
 11 4019.360767 1.312E-28 5.483E-03.06860.298 2904.42800.510.007434          0 3 0          0 1 0 11  5  6       10  2  9      3442334432287122 8    69.0   63.0
 11 4019.388227 1.286E-25 1.427E+01.03490.250 2927.07410.41-.015270          0 0 1          0 0 0 14  7  8       13  7  7      374223443331712211    29.0   27.0
 11 4019.405718 5.067E-29 1.099E-02.03340.298 3224.54610.51-.013910          0 1 1          0 1 0 10  6  4       10  4  7      444233443230712210    63.0   63.0
 11 4019.463360 1.636E-26 5.742E-03.04630.281 1695.06770.47-.009210          0 0 1          0 0 0 11  5  6       11  3  9      474223443331712210    23.0   23.0
 11 4019.466260 1.143E-21 2.202E-01.09200.439  224.83840.690.005800          0 0 1          0 0 0  5  3  3        4  1  4      576521303357502226    33.0   27.0
 11 4019.683170 5.948E-23 2.644E+00.05760.312 1477.29720.55-.013849          1 0 0          0 0 0 10  6  5        9  5  4      5775213033245022 6    63.0   57.0
 11 4019.924080 1.392E-24 4.373E-04.08280.391  325.34790.67-.002700          0 0 1          0 0 0  5  4  2        5  0  5      574223303330712210    33.0   33.0
 11 4020.250750 4.002E-28 2.813E+01.01060.221 4506.73230.37-.015380          0 1 1          0 1 0 16  2 14       15  2 13      4742234433297122 9    99.0   93.0
 11 4020.465195 7.125E-29 2.690E-03.06390.352 2569.50780.61-.007260          0 1 1          0 1 0  7  6  1        7  4  4      444233443230712210    15.0   15.0
 11 4020.545023 1.451E-28 3.072E+01.01240.221 4507.52200.37-.013780          0 1 1          0 1 0 16  3 14       15  3 13      3442334432297122 9    33.0   31.0
 11 4020.890751 4.990E-29 9.501E-04.07150.371 2399.16530.63-.007340          0 1 1          0 1 0  6  6  1        6  4  2      444233443230712210    13.0   13.0
