 21 2063.869178 1.765E-26 1.075E-02.07520.102 2026.24040.69-.002159       2 2 2 02       1 1 1 02                    P 15e     3666632429 9 9 711    29.0   31.0
 21 2063.876535 6.046E-29 2.516E-01.05880.065 4176.61250.67-.002437       1 4 4 01       0 3 3 01                    P 74f     3655532429 9 9 711   147.0  149.0
 21 2063.879565 1.084E-27 5.154E-02.06800.084 3106.84080.74-.002150       2 3 3 02       1 2 2 02                    P 36e     3666632429 9 9 711    71.0   73.0
 21 2063.907388 3.848E-29 1.097E-02.07910.108 3224.61970.68-.001544       3 2 2 03       2 1 1 03                    Q 10f     3666632429 9 9 711    21.0   21.0
 21 2063.939276 3.317E-29 1.086E-02.08110.111 3209.71160.68-.001468       3 2 2 03       2 1 1 03                    Q  8f     3666632429 9 9 711    17.0   17.0
 21 2063.944798 1.454E-30 1.065E-01.06890.088 4585.70540.74-.003107       2 2 2 12       2 2 2 01                    P 31f     3366632430 9 9 711    61.0   63.0
 21 2063.964519 2.631E-29 1.064E-02.08340.114 3197.94160.68-.001378       3 2 2 03       2 1 1 03                    Q  6f     3666632429 9 9 711    13.0   13.0
 21 2063.983069 1.795E-29 1.005E-02.08620.118 3189.31010.69-.001266       3 2 2 03       2 1 1 03                    Q  4f     3666632429 9 9 711     9.0    9.0
 21 2063.994890 7.588E-30 7.449E-03.09030.123 3183.81730.69-.001125       3 2 2 03       2 1 1 03                    Q  2f     3666632429 9 9 711     5.0    5.0
 21 2064.000683 2.160E-29 2.892E-03.08110.111 3025.75050.68-.000753       1 2 2 11       0 1 1 11                    R  7f     3666632429 9 9 711    17.0   15.0
 21 2064.005750 1.313E-29 9.312E-03.08800.120 3186.15540.70-.001200       3 2 2 03       2 1 1 03                    Q  3e     3666632429 9 9 711     7.0    7.0
 21 2064.014437 2.233E-29 1.043E-02.08470.116 3193.19380.69-.001325       3 2 2 03       2 1 1 03                    Q  5e     3666632429 9 9 711    11.0   11.0
 21 2064.018039 4.037E-26 9.698E-04.07660.104 1346.31960.68-.001111       2 1 1 02       1 0 0 02                    R 12e     4666632429 9 9 711    27.0   25.0
 21 2064.026992 2.993E-29 1.077E-02.08220.112 3203.36000.68-.001425       3 2 2 03       2 1 1 03                    Q  7e     3666632429 9 9 711    15.0   15.0
 21 2064.040942 1.234E-30 1.253E-05.06210.068 2912.08910.71-.002870       0 5 5 01       0 2 2 01                    R 63f     3655532429 9 9 711   129.0  127.0
 21 2064.043422 3.603E-29 1.092E-02.08010.109 3216.65400.68-.001507       3 2 2 03       2 1 1 03                    Q  9e     3666632429 9 9 711    19.0   19.0
 21 2064.063738 4.054E-29 1.099E-02.07820.107 3233.07550.68-.001578       3 2 2 03       2 1 1 03                    Q 11e     3666632429 9 9 711    23.0   23.0
 21 2064.067137 4.840E-24 2.582E-02.06760.082 1246.92050.75-.002158       1 2 2 01       0 1 1 01                    P 38f     3666632429 9 9 711    75.0   77.0
 21 2064.087952 4.344E-29 1.103E-02.07660.104 3252.62410.68-.001639       3 2 2 03       2 1 1 03                    Q 13e     3666632429 9 9 711    27.0   27.0
 21 2064.100111 2.235E-30 1.196E-01.06780.083 4557.99560.74-.003179       2 2 2 13       2 2 2 02                    P 37f     3666632429 9 9 711    73.0   75.0
